Webpage,Coreconfig,Govconfig,Core,Counter,Value
craigslist,Dynamic,ii,6,0x1d,3276025336.0
craigslist,Dynamic,ii,6,0x17,296477677.0
craigslist,Dynamic,ii,7,0x08,2407157806.0
craigslist,Dynamic,ii,7,0x19,1804171855.0
craigslist,Dynamic,ii,7,0x1d,2979490054.0
craigslist,Dynamic,ii,7,0x17,290007644.0
ebay,Dynamic,ii,0,0x08,241226313.0
ebay,Dynamic,ii,0,0x19,4140287191.0
ebay,Dynamic,ii,0,0x1d,23094958.0
ebay,Dynamic,ii,0,0x17,712927920.0
ebay,Dynamic,ii,1,0x08,2817337278.0
ebay,Dynamic,ii,1,0x19,4107778047.0
ebay,Dynamic,ii,1,0x1d,1611812227.0
ebay,Dynamic,ii,1,0x17,697741511.0
ebay,Dynamic,ii,2,0x08,1583830675.0
ebay,Dynamic,ii,2,0x19,4061662618.0
ebay,Dynamic,ii,2,0x1d,171571090.0
ebay,Dynamic,ii,2,0x17,686301205.0
ebay,Dynamic,ii,3,0x08,2324389123.0
ebay,Dynamic,ii,3,0x19,4060714148.0
ebay,Dynamic,ii,3,0x1d,1181736755.0
ebay,Dynamic,ii,3,0x17,689744307.0
ebay,Dynamic,ii,4,0x08,852863811.0
ebay,Dynamic,ii,4,0x19,4080204408.0
ebay,Dynamic,ii,4,0x1d,1243052764.0
ebay,Dynamic,ii,4,0x17,796199358.0
ebay,Dynamic,ii,5,0x08,1664378808.0
ebay,Dynamic,ii,5,0x19,2642347161.0
ebay,Dynamic,ii,5,0x1d,3834352374.0
ebay,Dynamic,ii,5,0x17,451024520.0
ebay,Dynamic,ii,6,0x08,1822345467.0
ebay,Dynamic,ii,6,0x19,2700872425.0
ebay,Dynamic,ii,6,0x1d,3594258019.0
ebay,Dynamic,ii,6,0x17,459745072.0
ebay,Dynamic,ii,7,0x08,4169154807.0
ebay,Dynamic,ii,7,0x19,2574007168.0
ebay,Dynamic,ii,7,0x1d,3003931445.0
ebay,Dynamic,ii,7,0x17,441149129.0
google,Dynamic,ii,0,0x08,1428628111.0
google,Dynamic,ii,0,0x19,1690631504.0
google,Dynamic,ii,0,0x1d,1239640521.0
google,Dynamic,ii,0,0x17,296939983.0
google,Dynamic,ii,1,0x08,927986083.0
google,Dynamic,ii,1,0x19,1668874236.0
google,Dynamic,ii,1,0x1d,362409827.0
google,Dynamic,ii,1,0x17,290863535.0
google,Dynamic,ii,2,0x08,646746201.0
google,Dynamic,ii,2,0x19,1671784560.0
google,Dynamic,ii,2,0x1d,168037117.0
google,Dynamic,ii,2,0x17,289930371.0
google,Dynamic,ii,3,0x08,648785356.0
google,Dynamic,ii,3,0x19,1661556161.0
google,Dynamic,ii,3,0x1d,60136022.0
google,Dynamic,ii,3,0x17,288320661.0
google,Dynamic,ii,4,0x08,3309680849.0
google,Dynamic,ii,4,0x19,904310299.0
google,Dynamic,ii,4,0x1d,3937906021.0
google,Dynamic,ii,4,0x17,156668002.0
google,Dynamic,ii,5,0x08,3123066354.0
google,Dynamic,ii,5,0x19,793407041.0
google,Dynamic,ii,5,0x1d,3167768275.0
google,Dynamic,ii,5,0x17,127470753.0
google,Dynamic,ii,6,0x08,2730090896.0
google,Dynamic,ii,6,0x19,809092258.0
google,Dynamic,ii,6,0x1d,2846445436.0
google,Dynamic,ii,6,0x17,130706971.0
google,Dynamic,ii,7,0x08,2128595027.0
google,Dynamic,ii,7,0x19,814909905.0
google,Dynamic,ii,7,0x1d,2637098061.0
google,Dynamic,ii,7,0x17,132498404.0
msn,Dynamic,ii,0,0x08,1752276900.0
msn,Dynamic,ii,0,0x19,348702370.0
msn,Dynamic,ii,0,0x1d,2588688688.0
msn,Dynamic,ii,0,0x17,798415185.0
msn,Dynamic,ii,1,0x08,3463289409.0
msn,Dynamic,ii,1,0x19,158192519.0
msn,Dynamic,ii,1,0x1d,1815940348.0
msn,Dynamic,ii,1,0x17,761667819.0
msn,Dynamic,ii,2,0x08,217200725.0
msn,Dynamic,ii,2,0x19,143527804.0
msn,Dynamic,ii,2,0x1d,2614786467.0
msn,Dynamic,ii,2,0x17,761586892.0
msn,Dynamic,ii,3,0x08,1358541878.0
msn,Dynamic,ii,3,0x19,136550091.0
msn,Dynamic,ii,3,0x1d,52851829.0
msn,Dynamic,ii,3,0x17,754388147.0
msn,Dynamic,ii,4,0x08,2814961565.0
msn,Dynamic,ii,4,0x19,3238184852.0
msn,Dynamic,ii,4,0x1d,2061605593.0
msn,Dynamic,ii,4,0x17,591026401.0
msn,Dynamic,ii,5,0x08,1912146902.0
msn,Dynamic,ii,5,0x19,2916623906.0
msn,Dynamic,ii,5,0x1d,1473757831.0
msn,Dynamic,ii,5,0x17,471661119.0
msn,Dynamic,ii,6,0x08,49870910.0
msn,Dynamic,ii,6,0x19,2888622222.0
msn,Dynamic,ii,6,0x1d,82967299.0
msn,Dynamic,ii,6,0x17,468630682.0
msn,Dynamic,ii,7,0x08,1859338584.0
msn,Dynamic,ii,7,0x19,2796065759.0
msn,Dynamic,ii,7,0x1d,3585962660.0
msn,Dynamic,ii,7,0x17,452384385.0
slashdot,Dynamic,ii,0,0x08,3622755488.0
slashdot,Dynamic,ii,0,0x19,3038582849.0
slashdot,Dynamic,ii,0,0x1d,204074049.0
slashdot,Dynamic,ii,0,0x17,511953391.0
slashdot,Dynamic,ii,1,0x08,975484972.0
slashdot,Dynamic,ii,1,0x19,2949143469.0
slashdot,Dynamic,ii,1,0x1d,869705245.0
slashdot,Dynamic,ii,1,0x17,489193647.0
slashdot,Dynamic,ii,2,0x08,1620825167.0
slashdot,Dynamic,ii,2,0x19,2959094833.0
slashdot,Dynamic,ii,2,0x1d,1605420676.0
slashdot,Dynamic,ii,2,0x17,491068683.0
slashdot,Dynamic,ii,3,0x08,4047848494.0
slashdot,Dynamic,ii,3,0x19,2950158989.0
slashdot,Dynamic,ii,3,0x1d,3907940009.0
slashdot,Dynamic,ii,3,0x17,484216363.0
slashdot,Dynamic,ii,4,0x08,2400227509.0
slashdot,Dynamic,ii,4,0x19,3497183526.0
slashdot,Dynamic,ii,4,0x1d,840552728.0
slashdot,Dynamic,ii,4,0x17,672668349.0
slashdot,Dynamic,ii,5,0x08,668377005.0
slashdot,Dynamic,ii,5,0x19,2560683111.0
slashdot,Dynamic,ii,5,0x1d,2540571013.0
slashdot,Dynamic,ii,5,0x17,419864101.0
slashdot,Dynamic,ii,6,0x08,4051966283.0
slashdot,Dynamic,ii,6,0x19,2502020187.0
slashdot,Dynamic,ii,6,0x1d,1703902265.0
slashdot,Dynamic,ii,6,0x17,410770680.0
slashdot,Dynamic,ii,7,0x08,2005186576.0
slashdot,Dynamic,ii,7,0x19,2421104327.0
slashdot,Dynamic,ii,7,0x1d,1041384362.0
slashdot,Dynamic,ii,7,0x17,398141265.0
twitter,Dynamic,ii,0,0x08,536420479.0
twitter,Dynamic,ii,0,0x19,3193431797.0
twitter,Dynamic,ii,0,0x1d,2238670904.0
twitter,Dynamic,ii,0,0x17,543898594.0
twitter,Dynamic,ii,1,0x08,2362529777.0
twitter,Dynamic,ii,1,0x19,3204096536.0
twitter,Dynamic,ii,1,0x1d,2829363035.0
twitter,Dynamic,ii,1,0x17,527397488.0
twitter,Dynamic,ii,2,0x08,1780379523.0
twitter,Dynamic,ii,2,0x19,3115333761.0
twitter,Dynamic,ii,2,0x1d,2149909676.0
twitter,Dynamic,ii,2,0x17,516667458.0
twitter,Dynamic,ii,3,0x08,2354046788.0
twitter,Dynamic,ii,3,0x19,3129406409.0
twitter,Dynamic,ii,3,0x1d,2374838729.0
twitter,Dynamic,ii,3,0x17,517826546.0
twitter,Dynamic,ii,4,0x08,3606643057.0
twitter,Dynamic,ii,4,0x19,3408558519.0
twitter,Dynamic,ii,4,0x1d,2375908033.0
twitter,Dynamic,ii,4,0x17,635838670.0
twitter,Dynamic,ii,5,0x08,1207020335.0
twitter,Dynamic,ii,5,0x19,2638438708.0
twitter,Dynamic,ii,5,0x1d,652940129.0
twitter,Dynamic,ii,5,0x17,428171753.0
twitter,Dynamic,ii,6,0x08,3521473580.0
twitter,Dynamic,ii,6,0x19,2712417698.0
twitter,Dynamic,ii,6,0x1d,619129208.0
twitter,Dynamic,ii,6,0x17,441512286.0
twitter,Dynamic,ii,7,0x08,1058704293.0
twitter,Dynamic,ii,7,0x19,2535432049.0
twitter,Dynamic,ii,7,0x1d,3984818114.0
twitter,Dynamic,ii,7,0x17,413246230.0
youtube,Dynamic,ii,0,0x08,475843298.0
youtube,Dynamic,ii,0,0x19,3888709155.0
youtube,Dynamic,ii,0,0x1d,560578073.0
youtube,Dynamic,ii,0,0x17,659956781.0
youtube,Dynamic,ii,1,0x08,3831028546.0
youtube,Dynamic,ii,1,0x19,3657283323.0
youtube,Dynamic,ii,1,0x1d,1429756129.0
youtube,Dynamic,ii,1,0x17,601161085.0
youtube,Dynamic,ii,2,0x08,4097854537.0
youtube,Dynamic,ii,2,0x19,3581539950.0
youtube,Dynamic,ii,2,0x1d,479856060.0
youtube,Dynamic,ii,2,0x17,586680548.0
youtube,Dynamic,ii,3,0x08,4205886796.0
youtube,Dynamic,ii,3,0x19,3642699665.0
youtube,Dynamic,ii,3,0x1d,1013173080.0
youtube,Dynamic,ii,3,0x17,596986948.0
youtube,Dynamic,ii,4,0x08,3454620767.0
youtube,Dynamic,ii,4,0x19,583360916.0
youtube,Dynamic,ii,4,0x1d,804607509.0
youtube,Dynamic,ii,4,0x17,947948990.0
youtube,Dynamic,ii,5,0x08,407337129.0
youtube,Dynamic,ii,5,0x19,3235245875.0
youtube,Dynamic,ii,5,0x1d,2842482012.0
youtube,Dynamic,ii,5,0x17,531275074.0
youtube,Dynamic,ii,6,0x08,3020321335.0
youtube,Dynamic,ii,6,0x19,3188280013.0
youtube,Dynamic,ii,6,0x1d,2258729155.0
youtube,Dynamic,ii,6,0x17,524279329.0
youtube,Dynamic,ii,7,0x08,2021567176.0
youtube,Dynamic,ii,7,0x19,3119031410.0
youtube,Dynamic,ii,7,0x1d,2173229658.0
youtube,Dynamic,ii,7,0x17,516364584.0
amazon,Default,ii,0,0x08,2753633942.0
amazon,Default,ii,0,0x19,1054629107.0
amazon,Default,ii,0,0x1d,4166963086.0
amazon,Default,ii,0,0x17,155535321.0
amazon,Default,ii,1,0x08,2597286501.0
amazon,Default,ii,1,0x19,1098935852.0
amazon,Default,ii,1,0x1d,3890577047.0
amazon,Default,ii,1,0x17,159469546.0
amazon,Default,ii,2,0x08,2569772889.0
amazon,Default,ii,2,0x19,1109498509.0
amazon,Default,ii,2,0x1d,3921610910.0
amazon,Default,ii,2,0x17,160221887.0
amazon,Default,ii,3,0x08,2418556388.0
amazon,Default,ii,3,0x19,1095124242.0
amazon,Default,ii,3,0x1d,3755067789.0
amazon,Default,ii,3,0x17,159457843.0
amazon,Default,ii,4,0x08,4037645779.0
amazon,Default,ii,4,0x19,2312265503.0
amazon,Default,ii,4,0x1d,2294395499.0
amazon,Default,ii,4,0x17,419627599.0
amazon,Default,ii,5,0x08,1736193051.0
amazon,Default,ii,5,0x19,2376863229.0
amazon,Default,ii,5,0x1d,3583308708.0
amazon,Default,ii,5,0x17,437781610.0
amazon,Default,ii,6,0x08,83791757.0
amazon,Default,ii,6,0x19,2387069167.0
amazon,Default,ii,6,0x1d,436171066.0
amazon,Default,ii,6,0x17,443804819.0
amazon,Default,ii,7,0x08,2454454479.0
amazon,Default,ii,7,0x19,2123950742.0
amazon,Default,ii,7,0x1d,2914801696.0
amazon,Default,ii,7,0x17,377632174.0
bbc,Default,ii,0,0x08,89021015.0
bbc,Default,ii,0,0x19,1842273205.0
bbc,Default,ii,0,0x1d,569067156.0
bbc,Default,ii,0,0x17,271204363.0
bbc,Default,ii,1,0x08,4285795079.0
bbc,Default,ii,1,0x19,1919801759.0
bbc,Default,ii,1,0x1d,4277051789.0
bbc,Default,ii,1,0x17,277331261.0
bbc,Default,ii,2,0x08,84338316.0
bbc,Default,ii,2,0x19,1895576837.0
bbc,Default,ii,2,0x1d,4134883705.0
bbc,Default,ii,2,0x17,274685158.0
bbc,Default,ii,3,0x08,73563972.0
bbc,Default,ii,3,0x19,1914846445.0
bbc,Default,ii,3,0x1d,4274007452.0
bbc,Default,ii,3,0x17,278646913.0
bbc,Default,ii,4,0x08,2520639309.0
bbc,Default,ii,4,0x19,2649366873.0
bbc,Default,ii,4,0x1d,3705950088.0
bbc,Default,ii,4,0x17,485061731.0
bbc,Default,ii,5,0x08,2564796732.0
bbc,Default,ii,5,0x19,3177931631.0
bbc,Default,ii,5,0x1d,3953575854.0
bbc,Default,ii,5,0x17,617129720.0
bbc,Default,ii,6,0x08,2397755462.0
bbc,Default,ii,6,0x19,3158278507.0
bbc,Default,ii,6,0x1d,3781679435.0
bbc,Default,ii,6,0x17,616822021.0
bbc,Default,ii,7,0x08,2470285321.0
bbc,Default,ii,7,0x19,2356627738.0
bbc,Default,ii,7,0x1d,3290842122.0
bbc,Default,ii,7,0x17,424453907.0
cnn,Default,ii,0,0x08,103590906.0
cnn,Default,ii,0,0x19,2501747501.0
cnn,Default,ii,0,0x1d,4112983405.0
cnn,Default,ii,0,0x17,384517931.0
cnn,Default,ii,1,0x08,417850434.0
cnn,Default,ii,1,0x19,2523272022.0
cnn,Default,ii,1,0x1d,3177175128.0
cnn,Default,ii,1,0x17,384881037.0
cnn,Default,ii,2,0x08,196118150.0
cnn,Default,ii,2,0x19,2554822633.0
cnn,Default,ii,2,0x1d,3428638787.0
cnn,Default,ii,2,0x17,389748312.0
cnn,Default,ii,3,0x08,416520306.0
cnn,Default,ii,3,0x19,2522355180.0
cnn,Default,ii,3,0x1d,3288959171.0
cnn,Default,ii,3,0x17,385575245.0
cnn,Default,ii,4,0x08,4290232453.0
cnn,Default,ii,4,0x19,4035500832.0
cnn,Default,ii,4,0x1d,3529919258.0
cnn,Default,ii,4,0x17,782808612.0
cnn,Default,ii,5,0x08,2865388002.0
cnn,Default,ii,5,0x19,53085962.0
cnn,Default,ii,5,0x1d,3257686294.0
cnn,Default,ii,5,0x17,850534251.0
cnn,Default,ii,6,0x08,2991430786.0
cnn,Default,ii,6,0x19,4232779092.0
cnn,Default,ii,6,0x1d,2560763739.0
cnn,Default,ii,6,0x17,827918246.0
cnn,Default,ii,7,0x08,653378074.0
cnn,Default,ii,7,0x19,3427373495.0
cnn,Default,ii,7,0x1d,411251569.0
cnn,Default,ii,7,0x17,640634307.0
craigslist,Default,ii,0,0x08,1941210386.0
craigslist,Default,ii,0,0x19,808049519.0
craigslist,Default,ii,0,0x1d,4139284588.0
craigslist,Default,ii,0,0x17,117737091.0
craigslist,Default,ii,1,0x08,1980045196.0
craigslist,Default,ii,1,0x19,835369990.0
craigslist,Default,ii,1,0x1d,3737650603.0
craigslist,Default,ii,1,0x17,119058522.0
craigslist,Default,ii,2,0x08,1842080149.0
craigslist,Default,ii,2,0x19,800961101.0
craigslist,Default,ii,2,0x1d,3520732585.0
craigslist,Default,ii,2,0x17,115556057.0
craigslist,Default,ii,3,0x08,1877717102.0
craigslist,Default,ii,3,0x19,821273313.0
craigslist,Default,ii,3,0x1d,3612723063.0
craigslist,Default,ii,3,0x17,117280185.0
craigslist,Default,ii,4,0x08,1111952191.0
craigslist,Default,ii,4,0x19,2049407243.0
craigslist,Default,ii,4,0x1d,3457125599.0
craigslist,Default,ii,4,0x17,358859667.0
craigslist,Default,ii,5,0x08,2175387202.0
craigslist,Default,ii,5,0x19,2145837796.0
craigslist,Default,ii,5,0x1d,2034274105.0
craigslist,Default,ii,5,0x17,386581361.0
craigslist,Default,ii,6,0x08,4272969069.0
craigslist,Default,ii,6,0x19,2066234249.0
craigslist,Default,ii,6,0x1d,682066544.0
craigslist,Default,ii,6,0x17,369924661.0
craigslist,Default,ii,7,0x08,4064733824.0
craigslist,Default,ii,7,0x19,1935299072.0
craigslist,Default,ii,7,0x1d,2404751331.0
craigslist,Default,ii,7,0x17,339694491.0
ebay,Default,ii,0,0x08,4066723055.0
ebay,Default,ii,0,0x19,1936882717.0
ebay,Default,ii,0,0x1d,3228404835.0
ebay,Default,ii,0,0x17,290678647.0
ebay,Default,ii,1,0x08,4204444613.0
ebay,Default,ii,1,0x19,2021038762.0
ebay,Default,ii,1,0x1d,2914497245.0
ebay,Default,ii,1,0x17,299948213.0
ebay,Default,ii,2,0x08,4047928401.0
ebay,Default,ii,2,0x19,2023568118.0
ebay,Default,ii,2,0x1d,2627043243.0
ebay,Default,ii,2,0x17,300952747.0
ebay,Default,ii,3,0x08,3885880085.0
ebay,Default,ii,3,0x19,1999778052.0
ebay,Default,ii,3,0x1d,2454319788.0
ebay,Default,ii,3,0x17,296896870.0
ebay,Default,ii,4,0x08,28548585.0
ebay,Default,ii,4,0x19,3193905599.0
ebay,Default,ii,4,0x1d,987994870.0
ebay,Default,ii,4,0x17,626955644.0
ebay,Default,ii,5,0x08,1756612545.0
ebay,Default,ii,5,0x19,3267467273.0
ebay,Default,ii,5,0x1d,2199947586.0
ebay,Default,ii,5,0x17,644906440.0
ebay,Default,ii,6,0x08,957517797.0
ebay,Default,ii,6,0x19,3178784637.0
ebay,Default,ii,6,0x1d,1268470946.0
ebay,Default,ii,6,0x17,624615127.0
ebay,Default,ii,7,0x08,192001494.0
ebay,Default,ii,7,0x19,2996334599.0
ebay,Default,ii,7,0x1d,2667909987.0
ebay,Default,ii,7,0x17,582611858.0
google,Default,ii,0,0x08,2247342320.0
google,Default,ii,0,0x19,504561652.0
google,Default,ii,0,0x1d,3804454248.0
google,Default,ii,0,0x17,75986264.0
google,Default,ii,1,0x08,2390786968.0
google,Default,ii,1,0x19,522946934.0
google,Default,ii,1,0x1d,3758668091.0
google,Default,ii,1,0x17,77304082.0
google,Default,ii,2,0x08,2152225818.0
google,Default,ii,2,0x19,513015218.0
google,Default,ii,2,0x1d,3662112891.0
google,Default,ii,2,0x17,78014970.0
google,Default,ii,3,0x08,2306733203.0
google,Default,ii,3,0x19,520071246.0
google,Default,ii,3,0x1d,3659384359.0
google,Default,ii,3,0x17,76758868.0
google,Default,ii,4,0x08,2155742414.0
google,Default,ii,4,0x19,1286690527.0
google,Default,ii,4,0x1d,3448344438.0
google,Default,ii,4,0x17,241157232.0
google,Default,ii,5,0x08,2402644460.0
google,Default,ii,5,0x19,1293098716.0
google,Default,ii,5,0x1d,3654310051.0
google,Default,ii,5,0x17,242422297.0
google,Default,ii,6,0x08,3136470463.0
google,Default,ii,6,0x19,1319962607.0
google,Default,ii,6,0x1d,3853566439.0
google,Default,ii,6,0x17,249744570.0
google,Default,ii,7,0x08,2428984235.0
google,Default,ii,7,0x19,1269518988.0
google,Default,ii,7,0x1d,3326442203.0
google,Default,ii,7,0x17,237826423.0
msn,Default,ii,0,0x08,2529480949.0
msn,Default,ii,0,0x19,2332379511.0
msn,Default,ii,0,0x1d,3348292904.0
msn,Default,ii,0,0x17,362698879.0
msn,Default,ii,1,0x08,1126079023.0
msn,Default,ii,1,0x19,2329317584.0
msn,Default,ii,1,0x1d,1545926744.0
msn,Default,ii,1,0x17,360072455.0
msn,Default,ii,2,0x08,1177755470.0
msn,Default,ii,2,0x19,2320250501.0
msn,Default,ii,2,0x1d,1518525230.0
msn,Default,ii,2,0x17,358491444.0
msn,Default,ii,3,0x08,959422799.0
msn,Default,ii,3,0x19,2287498028.0
msn,Default,ii,3,0x1d,1233656599.0
msn,Default,ii,3,0x17,354181610.0
msn,Default,ii,4,0x08,932732012.0
msn,Default,ii,4,0x19,2672842709.0
msn,Default,ii,4,0x1d,3885136497.0
msn,Default,ii,4,0x17,494255263.0
msn,Default,ii,5,0x08,1395035273.0
msn,Default,ii,5,0x19,2830713465.0
msn,Default,ii,5,0x1d,1503298865.0
msn,Default,ii,5,0x17,538506428.0
msn,Default,ii,6,0x08,1437621173.0
msn,Default,ii,6,0x19,2752833421.0
msn,Default,ii,6,0x1d,2767644158.0
msn,Default,ii,6,0x17,519588956.0
msn,Default,ii,7,0x08,1400223040.0
msn,Default,ii,7,0x19,2130832912.0
msn,Default,ii,7,0x1d,3916904964.0
msn,Default,ii,7,0x17,375010820.0
slashdot,Default,ii,0,0x08,617175873.0
slashdot,Default,ii,0,0x19,1446629370.0
slashdot,Default,ii,0,0x1d,638995036.0
slashdot,Default,ii,0,0x17,203521217.0
slashdot,Default,ii,1,0x08,725920223.0
slashdot,Default,ii,1,0x19,1446980632.0
slashdot,Default,ii,1,0x1d,4288284812.0
slashdot,Default,ii,1,0x17,201180277.0
slashdot,Default,ii,2,0x08,425353898.0
slashdot,Default,ii,2,0x19,1484851123.0
slashdot,Default,ii,2,0x1d,102347999.0
slashdot,Default,ii,2,0x17,206509405.0
slashdot,Default,ii,3,0x08,582183260.0
slashdot,Default,ii,3,0x19,1491212385.0
slashdot,Default,ii,3,0x1d,78226800.0
slashdot,Default,ii,3,0x17,208275371.0
slashdot,Default,ii,4,0x08,3775768061.0
slashdot,Default,ii,4,0x19,2642510771.0
slashdot,Default,ii,4,0x1d,1131139708.0
slashdot,Default,ii,4,0x17,494821569.0
slashdot,Default,ii,5,0x08,1510779308.0
slashdot,Default,ii,5,0x19,2805953815.0
slashdot,Default,ii,5,0x1d,395920262.0
slashdot,Default,ii,5,0x17,535671396.0
slashdot,Default,ii,6,0x08,3140785570.0
slashdot,Default,ii,6,0x19,2703655638.0
slashdot,Default,ii,6,0x1d,3004296395.0
slashdot,Default,ii,6,0x17,511965188.0
slashdot,Default,ii,7,0x08,2534816631.0
slashdot,Default,ii,7,0x19,2329965522.0
slashdot,Default,ii,7,0x1d,4125684931.0
slashdot,Default,ii,7,0x17,422982433.0
twitter,Default,ii,0,0x08,2113930345.0
twitter,Default,ii,0,0x19,1403800510.0
twitter,Default,ii,0,0x1d,1824863762.0
twitter,Default,ii,0,0x17,200481976.0
twitter,Default,ii,1,0x08,2871101365.0
twitter,Default,ii,1,0x19,1445488165.0
twitter,Default,ii,1,0x1d,1550103191.0
twitter,Default,ii,1,0x17,200997049.0
twitter,Default,ii,2,0x08,2607841013.0
twitter,Default,ii,2,0x19,1465921793.0
twitter,Default,ii,2,0x1d,1484231314.0
twitter,Default,ii,2,0x17,203190738.0
twitter,Default,ii,3,0x08,2865670623.0
twitter,Default,ii,3,0x19,1494008620.0
twitter,Default,ii,3,0x1d,1570661007.0
twitter,Default,ii,3,0x17,205397826.0
twitter,Default,ii,4,0x08,1494970105.0
twitter,Default,ii,4,0x19,3024359068.0
twitter,Default,ii,4,0x1d,1324309124.0
twitter,Default,ii,4,0x17,545541376.0
twitter,Default,ii,5,0x08,924361019.0
twitter,Default,ii,5,0x19,3055242709.0
twitter,Default,ii,5,0x1d,2910598738.0
twitter,Default,ii,5,0x17,559310893.0
twitter,Default,ii,6,0x08,3283460801.0
twitter,Default,ii,6,0x19,2979800007.0
twitter,Default,ii,6,0x1d,1562917343.0
twitter,Default,ii,6,0x17,540354406.0
twitter,Default,ii,7,0x08,3093814076.0
twitter,Default,ii,7,0x19,2892821669.0
twitter,Default,ii,7,0x1d,3721501923.0
twitter,Default,ii,7,0x17,516920527.0
youtube,Default,ii,0,0x08,1109369810.0
youtube,Default,ii,0,0x19,2119030238.0
youtube,Default,ii,0,0x1d,1387024350.0
youtube,Default,ii,0,0x17,303087816.0
youtube,Default,ii,1,0x08,1697927338.0
youtube,Default,ii,1,0x19,2131503895.0
youtube,Default,ii,1,0x1d,600889524.0
youtube,Default,ii,1,0x17,301200761.0
youtube,Default,ii,2,0x08,1255310086.0
youtube,Default,ii,2,0x19,2182804542.0
youtube,Default,ii,2,0x1d,664982398.0
youtube,Default,ii,2,0x17,306691211.0
youtube,Default,ii,3,0x08,1218508556.0
youtube,Default,ii,3,0x19,2106253500.0
youtube,Default,ii,3,0x1d,239922748.0
youtube,Default,ii,3,0x17,298259415.0
youtube,Default,ii,4,0x08,2639864872.0
youtube,Default,ii,4,0x19,3202577286.0
youtube,Default,ii,4,0x1d,3049270273.0
youtube,Default,ii,4,0x17,593954774.0
youtube,Default,ii,5,0x08,1762909367.0
youtube,Default,ii,5,0x19,3553424644.0
youtube,Default,ii,5,0x1d,2656726344.0
youtube,Default,ii,5,0x17,684858219.0
youtube,Default,ii,6,0x08,2369804813.0
youtube,Default,ii,6,0x19,3545600984.0
youtube,Default,ii,6,0x1d,2001659981.0
youtube,Default,ii,6,0x17,679422727.0
youtube,Default,ii,7,0x08,3001060736.0
youtube,Default,ii,7,0x19,2755411648.0
youtube,Default,ii,7,0x1d,2529937330.0
youtube,Default,ii,7,0x17,501924977.0
